Season,GameNumber,GoalNumber,Period,Time,GoalType,TeamCode,GoalPlayer,Assist1Player,Assist2Player
2010,20593,1,1,772,EV,ATL,18 N.BERGFORS(8),16 A.LADD(20),
2010,20593,2,1,856,EV,FLA,9 S.WEISS(13),21 C.HIGGINS(8),67 M.FROLIK(18)
2010,20593,3,1,1169,PP,ATL,47 R.PEVERLEY(10),80 N.ANTROPOV(12),39 T.ENSTROM(28)
2010,20593,4,2,387,EV,ATL,47 R.PEVERLEY(11),16 A.LADD(21),4 Z.BOGOSIAN(5)
2010,20593,5,3,759,EV,FLA,21 C.HIGGINS(8),43 M.WEAVER(6),52 J.GARRISON(4)
2010,20594,1,1,160,PP,DAL,10 B.MORROW(17),21 L.ERIKSSON(27),5 M.NISKANEN(6)
2010,20594,2,1,448,PP,DAL,63 M.RIBEIRO(7),91 B.RICHARDS(28),10 B.MORROW(10)
2010,20594,3,2,575,EV,CHI,15 F.PISANI(6),29 B.BICKELL(12),4 N.HJALMARSSON(3)
2010,20594,4,2,703,EV,CHI,82 T.KOPECKY(7),88 P.KANE(19),5 J.CULLIMORE(8)
2010,20594,5,3,646,PP,DAL,63 M.RIBEIRO(8),91 B.RICHARDS(29),6 T.DALEY(12)
2010,20594,6,3,1139,SH-EN,DAL,29 S.OTT(9),21 L.ERIKSSON(28),
2010,20595,1,1,70,EV,VAN,17 R.KESLER(20),21 M.RAYMOND(13),14 A.BURROWS(12)
2010,20595,2,1,972,EV,VAN,3 K.BIEKSA(5),13 R.TORRES(7),2 D.HAMHUIS(8)
2010,20595,3,2,567,EV,VAN,22 D.SEDIN(22),3 K.BIEKSA(9),14 A.BURROWS(13)
2010,20595,4,3,1189,EV,CGY,15 T.JACKMAN(6),11 M.BACKLUND(5),
2010,20596,1,1,310,EV,NSH,25 J.SMITHSON(4),13 N.SPALING(2),
2010,20596,2,2,236,EV,NSH,27 P.HORNQVIST(11),74 S.KOSTITSYN(10),20 R.SUTER(15)
2010,20596,3,3,706,EV,ANA,11 S.KOIVU(11),42 D.SEXTON(3),8 T.SELANNE(25)
2010,20596,4,3,1148,EV-EN,NSH,74 S.KOSTITSYN(9),27 P.HORNQVIST(9),9 M.GOC(9)
2010,20596,5,3,1199,SH-EN,NSH,6 S.WEBER(7),unassisted,
2010,20597,1,2,285,PP,MIN,24 M.HAVLAT(9),19 P.O'SULLIVAN(5),
2010,20597,2,2,650,EV,BOS,47 S.KAMPFER(3),19 T.SEGUIN(8),37 P.BERGERON(17)
2010,20597,3,3,142,EV,MIN,22 C.CLUTTERBUCK(12),unassisted,
2010,20597,4,3,1157,EV-EN,MIN,9 M.KOIVU(10),11 J.MADDEN(6),22 C.CLUTTERBUCK(6)
2010,20598,1,1,15,EV,TOR,9 C.ARMSTRONG(4),32 K.VERSTEEG(16),47 D.BOYCE(2)
2010,20598,2,1,232,EV,STL,20 A.STEEN(14),42 D.BACKES(21),
2010,20598,3,1,586,EV,STL,42 D.BACKES(11),36 M.D'AGOSTINI(10),
2010,20598,4,2,499,EV,TOR,84 M.GRABOVSKI(15),16 C.MACARTHUR(20),41 N.KULEMIN(12)
2010,20598,5,2,646,EV,TOR,32 K.VERSTEEG(11),9 C.ARMSTRONG(3),22 F.BEAUCHEMIN(6)
2010,20598,6,2,735,EV,TOR,81 P.KESSEL(15),unassisted,
2010,20598,7,3,111,EV,TOR,81 P.KESSEL(16),8 M.KOMISAREK(7),22 F.BEAUCHEMIN(7)
2010,20598,8,3,362,EV,STL,15 B.WINCHESTER(6),18 J.MCCLEMENT(4),22 B.BOYES(11)
2010,20598,9,3,460,EV,STL,4 E.BREWER(6),22 B.BOYES(12),18 J.MCCLEMENT(5)
2010,20598,10,3,801,EV,STL,36 M.D'AGOSTINI(9),17 V.SOBOTKA(12),
2010,20598,11,0,0,SO,TOR,42 T.BOZAK,&nbsp;,
2010,20599,1,1,697,EV,NJ,8 D.ZUBRUS(5),28 A.VOLCHENKOV(2),26 P.ELIAS(19)
2010,20599,2,2,946,EV,PHI,19 S.HARTNELL(11),22 V.LEINO(18),25 M.CARLE(18)
2010,20599,3,2,1060,EV,NJ,23 D.CLARKSON(5),6 A.GREENE(10),
2010,20599,4,2,1134,EV,PHI,19 S.HARTNELL(12),22 V.LEINO(19),44 K.TIMONEN(16)
2010,20599,5,3,168,EV,PHI,48 D.BRIERE(19),22 V.LEINO(20),25 M.CARLE(19)
2010,20599,6,3,694,EV,PHI,48 D.BRIERE(20),unassisted,
2010,20600,1,1,134,EV,PIT,45 A.ASHAM(5),6 B.LOVEJOY(6),3 A.GOLIGOSKI(16)
2010,20600,2,2,748,EV,MTL,57 B.POULIOT(8),52 M.DARCHE(7),58 D.DESHARNAIS(1)
2010,20600,3,0,0,SO,MTL,57 B.POULIOT,&nbsp;,
2010,20601,1,1,575,EV,PHX,14 T.PYATT(8),38 V.FIDDLER(7),22 L.STEMPNIAK(9)
2010,20601,2,3,1180,EV-EN,PHX,14 T.PYATT(9),19 S.DOAN(18),
2010,20602,1,1,202,EV,EDM,67 G.BRULE(6),13 A.COGLIANO(8),27 D.PENNER(15)
2010,20602,2,1,317,SH,EDM,27 D.PENNER(12),13 A.COGLIANO(9),
2010,20602,3,2,780,EV,NYI,57 B.COMEAU(9),44 R.SCHREMP(8),12 J.BAILEY(5)
2010,20603,1,2,136,EV,LA,13 K.CLIFFORD(3),10 M.STURM(2),11 A.KOPITAR(28)
2010,20603,2,2,477,PP,LA,28 J.STOLL(9),94 R.SMYTH(10),11 A.KOPITAR(29)
2010,20603,3,2,537,PP,NSH,33 C.WILSON(10),20 R.SUTER(16),74 S.KOSTITSYN(11)
2010,20603,4,2,619,EV,NSH,40 M.SVATOS(1),33 C.WILSON(10),6 S.WEBER(15)
2010,20603,5,2,868,PP,NSH,27 P.HORNQVIST(12),33 C.WILSON(11),20 R.SUTER(17)
2010,20603,6,3,550,EV,NSH,74 S.KOSTITSYN(10),8 K.KLEIN(8),55 S.O'BRIEN(5)
2010,20603,7,3,933,EV,NSH,27 P.HORNQVIST(13),6 S.WEBER(16),74 S.KOSTITSYN(12)
2010,20604,1,1,643,EV,BUF,72 L.ADAM(3),8 C.MCCORMICK(6),20 R.NIEDERMAYER(8)
2010,20604,2,1,996,EV,BUF,55 J.HECHT(6),63 T.ENNIS(10),
2010,20604,3,2,211,PP,BUF,26 T.VANEK(16),21 D.STAFFORD(8),3 J.LEOPOLD(13)
2010,20605,1,1,156,EV,ATL,39 T.ENSTROM(8),21 B.EAGER(7),
2010,20605,2,1,583,EV,TOR,32 K.VERSTEEG(12),9 C.ARMSTRONG(4),36 C.GUNNARSSON(4)
2010,20605,3,1,908,PP,TOR,84 M.GRABOVSKI(16),81 P.KESSEL(12),15 T.KABERLE(24)
2010,20605,4,2,726,EV,TOR,9 C.ARMSTRONG(5),32 K.VERSTEEG(17),22 F.BEAUCHEMIN(8)
2010,20605,5,2,805,EV,TOR,41 N.KULEMIN(14),84 M.GRABOVSKI(15),8 M.KOMISAREK(8)
2010,20605,6,2,915,EV,TOR,84 M.GRABOVSKI(17),16 C.MACARTHUR(21),41 N.KULEMIN(13)
2010,20605,7,2,1080,PP,TOR,41 N.KULEMIN(15),15 T.KABERLE(25),
2010,20605,8,2,1154,PP,TOR,16 C.MACARTHUR(11),41 N.KULEMIN(14),15 T.KABERLE(26)
2010,20605,9,2,1189,PP,TOR,16 C.MACARTHUR(12),32 K.VERSTEEG(18),15 T.KABERLE(27)
2010,20605,10,3,92,PP,TOR,81 P.KESSEL(17),22 F.BEAUCHEMIN(9),42 T.BOZAK(9)
2010,20605,11,3,849,EV,ATL,45 P.CORMIER(1),unassisted,
2010,20605,12,3,1152,EV,ATL,16 A.LADD(14),10 B.LITTLE(13),18 N.BERGFORS(14)
2010,20606,1,1,96,EV,FLA,10 D.BOOTH(11),13 M.SANTORELLI(9),85 R.OLESZ(8)
2010,20606,2,1,750,EV,FLA,19 M.REASONER(7),6 D.WIDEMAN(16),5 B.ALLEN(6)
2010,20606,3,2,106,EV,CAR,53 J.SKINNER(12),15 T.RUUTU(20),4 J.MCBAIN(12)
2010,20606,4,2,647,EV,CAR,53 J.SKINNER(13),39 P.DWYER(6),15 T.RUUTU(21)
2010,20606,5,3,574,EV,CAR,12 E.STAAL(20),11 Z.BOYCHUK(2),
2010,20606,6,3,1020,EV,CAR,26 E.COLE(9),53 J.SKINNER(18),15 T.RUUTU(22)
2010,20606,7,3,1150,SH-EN,CAR,26 E.COLE(10),unassisted,
2010,20606,8,3,1162,EV,FLA,19 M.REASONER(8),43 M.WEAVER(7),14 R.DVORAK(7)
2010,20607,1,2,49,PP,OTT,11 D.ALFREDSSON(13),65 E.KARLSSON(17),55 S.GONCHAR(14)
2010,20607,2,2,248,EV,CHI,10 P.SHARP(24),51 B.CAMPBELL(12),81 M.HOSSA(13)
2010,20607,3,3,470,EV,CHI,88 P.KANE(12),unassisted,
2010,20607,4,3,1115,EV,OTT,9 M.MICHALEK(8),14 C.CAMPOLI(6),11 D.ALFREDSSON(13)
2010,20607,5,0,0,SO,CHI,19 J.TOEWS,&nbsp;,
2010,20608,1,1,475,EV,DAL,20 B.SUTHERBY(2),24 B.SEGAL(5),13 K.BARCH(1)
2010,20608,2,2,169,SH,NYR,19 R.FEDOTENKO(8),unassisted,
2010,20608,3,2,620,PP,DAL,63 M.RIBEIRO(9),21 L.ERIKSSON(29),44 J.WOYWITKA(5)
2010,20608,4,3,484,PP,NYR,42 A.ANISIMOV(10),18 M.STAAL(11),30 H.LUNDQVIST(3)
2010,20608,5,0,0,SO,NYR,36 M.ZUCCARELLO,&nbsp;,
2010,20609,1,1,523,EV,CGY,20 C.GLENCROSS(8),18 M.STAJAN(17),33 A.BABCHUK(12)
2010,20609,2,1,958,EV,DET,43 D.HELM(4),93 J.FRANZEN(15),
2010,20609,3,1,1190,EV,CGY,12 J.IGINLA(17),20 C.GLENCROSS(6),4 J.BOUWMEESTER(11)
2010,20609,4,2,41,EV,DET,28 B.RAFALSKI(1),52 J.ERICSSON(8),
2010,20609,5,2,69,EV,CGY,20 C.GLENCROSS(9),33 A.BABCHUK(13),10 N.HAGMAN(10)
2010,20609,6,2,693,PP,CGY,33 A.BABCHUK(6),5 M.GIORDANO(18),12 J.IGINLA(20)
2010,20609,7,2,1182,PP,DET,17 P.EAVES(12),26 J.HUDLER(9),44 T.BERTUZZI(20)
2010,20609,8,3,496,EV,DET,28 B.RAFALSKI(2),40 H.ZETTERBERG(31),43 D.HELM(12)
2010,20609,9,0,0,SO,DET,44 T.BERTUZZI,&nbsp;,
2010,20610,1,2,30,EV,VAN,22 D.SEDIN(23),33 H.SEDIN(42),3 K.BIEKSA(10)
2010,20610,2,2,124,EV,VAN,17 R.KESLER(21),41 A.ALBERTS(6),
2010,20610,3,2,396,EV,VAN,22 D.SEDIN(24),33 H.SEDIN(43),14 A.BURROWS(14)
2010,20610,4,2,1199,EV,EDM,83 A.HEMSKY(9),4 T.HALL(11),5 L.SMID(4)
2010,20610,5,3,300,EV,VAN,17 R.KESLER(22),2 D.HAMHUIS(9),13 R.TORRES(8)
2010,20610,6,3,656,PP,VAN,17 R.KESLER(23),5 C.EHRHOFF(17),
2010,20610,7,3,782,PP,VAN,23 A.EDLER(4),22 D.SEDIN(29),33 H.SEDIN(44)
2010,20611,1,1,348,PP,ANA,8 T.SELANNE(11),11 S.KOIVU(12),17 L.VISNOVSKY(24)
2010,20611,2,2,422,PP,ANA,8 T.SELANNE(12),4 C.FOWLER(16),17 L.VISNOVSKY(25)
2010,20611,3,2,782,EV,ANA,39 M.BELESKEY(2),14 M.LAPIERRE(4),32 T.LYDMAN(15)
2010,20611,4,3,86,EV,ANA,9 B.RYAN(16),10 C.PERRY(24),4 C.FOWLER(17)
2010,20611,5,3,475,PP,ANA,9 B.RYAN(17),4 C.FOWLER(18),19 J.LUPUL(4)
2010,20611,6,3,922,SH,ANA,64 B.MCMILLAN(3),39 M.BELESKEY(4),5 L.SBISA(2)
2010,20612,1,1,493,EV,PHI,21 J.VAN RIEMSDYK(10),17 J.CARTER(18),
2010,20612,2,1,881,PP,PHI,48 D.BRIERE(21),28 C.GIROUX(20),44 K.TIMONEN(17)
2010,20612,3,2,487,EV,NJ,6 A.GREENE(3),unassisted,
2010,20613,1,1,45,EV,COL,23 M.HEJDUK(12),39 T.GALIARDI(6),52 A.FOOTE(6)
2010,20613,2,1,107,EV,COL,28 D.KOCI(1),3 R.O'BYRNE(5),11 P.DUPUIS(8)
2010,20613,3,1,352,PP,NYI,37 J.COLLITON(1),16 J.SIM(3),47 A.MACDONALD(11)
2010,20613,4,1,779,PP,NYI,57 B.COMEAU(10),27 M.JURCINA(3),38 J.HILLEN(3)
2010,20613,5,2,197,PP,NYI,37 J.COLLITON(2),12 J.BAILEY(6),57 B.COMEAU(14)
2010,20613,6,3,1196,EV,COL,23 M.HEJDUK(13),14 T.FLEISCHMANN(16),8 K.SHATTENKIRK(15)
2010,20613,7,0,232,EV,NYI,91 J.TAVARES(14),38 J.HILLEN(4),26 M.MOULSON(8)
2010,20614,1,2,258,EV,BOS,37 P.BERGERON(9),26 B.WHEELER(7),63 B.MARCHAND(9)
2010,20614,2,2,747,EV,BOS,37 P.BERGERON(10),28 M.RECCHI(17),33 Z.CHARA(12)
2010,20614,3,3,1058,PP,MTL,11 S.GOMEZ(6),52 M.DARCHE(8),
2010,20614,4,3,1152,EV,MTL,21 B.GIONTA(15),20 J.WISNIEWSKI(22),67 M.PACIORETTY(4)
2010,20614,5,0,223,EV,MTL,67 M.PACIORETTY(3),76 P.SUBBAN(10),75 H.GILL(3)
2010,20615,1,2,1045,EV,OTT,15 Z.SMITH(3),18 J.WINCHESTER(5),26 R.SHANNON(6)
2010,20615,2,3,107,EV,TB,18 A.HALL(6),19 D.MOORE(8),
2010,20615,3,3,343,EV,TB,26 M.ST LOUIS(18),91 S.STAMKOS(26),6 R.MALONE(21)
2010,20616,1,1,803,EV,MIN,12 C.KOBASEW(7),9 M.KOIVU(26),15 A.BRUNETTE(13)
2010,20616,2,1,1086,EV,MIN,24 M.HAVLAT(10),96 P.BOUCHARD(8),21 K.BRODZIAK(4)
2010,20616,3,3,380,EV,MIN,22 C.CLUTTERBUCK(13),19 P.O'SULLIVAN(6),7 M.CULLEN(16)
2010,20616,4,3,1021,EV-EN,MIN,21 K.BRODZIAK(9),24 M.HAVLAT(28),
2010,20617,1,1,229,EV,FLA,13 M.SANTORELLI(11),7 D.KULIKOV(8),10 D.BOOTH(11)
2010,20617,2,2,332,EV,WSH,16 E.FEHR(8),52 M.GREEN(12),85 M.PERREAULT(3)
2010,20617,3,3,787,PP,WSH,52 M.GREEN(8),16 E.FEHR(9),8 A.OVECHKIN(29)
2010,20617,4,3,965,EV,WSH,8 A.OVECHKIN(15),22 M.KNUBLE(9),19 N.BACKSTROM(27)
2010,20617,5,3,1103,EV,FLA,63 E.DADONOV(3),10 D.BOOTH(12),9 S.WEISS(13)
2010,20618,1,2,133,EV,STL,15 B.WINCHESTER(7),4 E.BREWER(5),22 B.BOYES(13)
2010,20618,2,2,552,EV,NYR,21 D.STEPAN(12),36 M.ZUCCARELLO(3),17 B.DUBINSKY(19)
2010,20618,3,2,926,EV,NYR,16 S.AVERY(2),10 M.GABORIK(12),17 B.DUBINSKY(20)
2010,20619,1,2,394,PP,BUF,3 J.LEOPOLD(10),57 T.MYERS(11),26 T.VANEK(15)
2010,20619,2,2,751,EV,PHX,8 S.UPSHALL(12),33 A.AUCOIN(15),23 O.EKMAN-LARSSON(7)
2010,20619,3,0,192,EV,BUF,21 D.STAFFORD(14),3 J.LEOPOLD(14),
2010,20620,1,1,790,EV,NSH,11 D.LEGWAND(3),unassisted,
2010,20620,2,2,275,EV,SJ,39 L.COUTURE(19),29 R.CLOWE(25),
2010,20620,3,3,383,EV,NSH,74 S.KOSTITSYN(11),27 P.HORNQVIST(10),9 M.GOC(10)
2010,20621,1,2,729,PP,VAN,22 D.SEDIN(25),17 R.KESLER(17),33 H.SEDIN(45)
2010,20621,2,3,42,PP,DET,93 J.FRANZEN(18),40 H.ZETTERBERG(32),28 B.RAFALSKI(27)
2010,20621,3,0,0,SO,DET,26 J.HUDLER,&nbsp;,
2010,20622,1,1,133,EV,LA,23 D.BROWN(17),11 A.KOPITAR(30),8 D.DOUGHTY(19)
2010,20622,2,1,564,PP,LA,53 A.MARTINEZ(3),3 J.JOHNSON(25),10 M.STURM(3)
2010,20622,3,1,950,EV,LA,28 J.STOLL(10),8 D.DOUGHTY(20),94 R.SMYTH(11)
2010,20622,4,2,432,SH,LA,28 J.STOLL(11),10 M.STURM(4),3 J.JOHNSON(26)
2010,20622,5,2,810,EV,CBJ,11 M.CALVERT(1),unassisted,
2010,20622,6,3,407,EV,CBJ,61 R.NASH(19),93 J.VORACEK(16),6 A.STRALMAN(10)
2010,20622,7,3,658,EV,CBJ,51 F.TYUTIN(3),50 A.VERMETTE(14),18 R.UMBERGER(15)
2010,20622,8,3,989,EV,LA,94 R.SMYTH(17),14 J.WILLIAMS(19),26 M.HANDZUS(10)
2010,20622,9,3,1047,EV,CBJ,61 R.NASH(20),93 J.VORACEK(17),10 K.RUSSELL(7)
2010,20622,10,3,1169,PP-EN,LA,14 J.WILLIAMS(16),3 J.JOHNSON(27),26 M.HANDZUS(11)
2010,20623,1,1,80,PP,CAR,15 T.RUUTU(10),77 J.CORVO(11),
2010,20623,2,1,706,PP,ATL,10 B.LITTLE(11),80 N.ANTROPOV(13),39 T.ENSTROM(29)
2010,20623,3,2,237,EV,CAR,22 Z.DALPE(3),39 P.DWYER(7),15 T.RUUTU(23)
2010,20623,4,2,333,PP,CAR,53 J.SKINNER(14),77 J.CORVO(12),4 J.MCBAIN(13)
2010,20623,5,2,477,PP,ATL,18 N.BERGFORS(9),16 A.LADD(22),39 T.ENSTROM(30)
2010,20623,6,3,642,EV,ATL,10 B.LITTLE(12),22 A.STEWART(16),29 J.ODUYA(12)
2010,20623,7,0,129,EV,CAR,26 E.COLE(11),7 I.WHITE(8),12 E.STAAL(21)
2010,20624,1,1,156,EV,TB,16 T.PURCELL(7),21 M.RITOLA(4),9 S.DOWNIE(13)
2010,20624,2,1,355,EV,NJ,23 D.CLARKSON(6),14 T.SESTITO(1),10 R.PELLEY(2)
2010,20624,3,1,961,PP,TB,6 R.MALONE(11),4 V.LECAVALIER(11),26 M.ST LOUIS(35)
2010,20624,4,3,254,PP,NJ,23 D.CLARKSON(7),17 I.KOVALCHUK(12),26 P.ELIAS(20)
2010,20624,5,3,472,EV,NJ,25 J.ARNOTT(10),7 H.TALLINDER(4),18 V.ZHARKOV(1)
2010,20624,6,3,846,EV,NJ,8 D.ZUBRUS(6),12 B.ROLSTON(4),26 P.ELIAS(21)
2010,20624,7,3,1125,EV-EN,NJ,26 P.ELIAS(9),12 B.ROLSTON(5),
2010,20624,8,3,1148,EV,TB,19 D.MOORE(7),18 A.HALL(5),5 M.OHLUND(5)
2010,20624,9,3,1186,EV-EN,NJ,32 N.PALMIERI(1),17 I.KOVALCHUK(13),30 M.BRODEUR(2)
2010,20625,1,1,153,EV,DAL,6 T.DALEY(3),91 B.RICHARDS(30),21 L.ERIKSSON(30)
2010,20625,2,1,1151,EV,DAL,14 J.BENN(10),2 N.GROSSMAN(5),10 B.MORROW(11)
2010,20625,3,3,592,EV,DAL,18 J.NEAL(15),91 B.RICHARDS(31),6 T.DALEY(13)
2010,20625,4,3,868,EV,DAL,14 J.BENN(11),63 M.RIBEIRO(27),10 B.MORROW(12)
2010,20626,1,1,292,PP,CHI,10 P.SHARP(25),88 P.KANE(20),7 B.SEABROOK(20)
2010,20626,2,2,130,EV,CHI,81 M.HOSSA(10),82 T.KOPECKY(19),10 P.SHARP(19)
2010,20626,3,2,439,EV,CHI,88 P.KANE(13),19 J.TOEWS(20),4 N.HJALMARSSON(4)
2010,20626,4,2,984,EV,CHI,36 D.BOLLAND(6),81 M.HOSSA(14),29 B.BICKELL(13)
2010,20626,5,2,1144,EV,CHI,4 N.HJALMARSSON(2),81 M.HOSSA(15),51 B.CAMPBELL(13)
2010,20627,1,2,869,EV,ANA,9 B.RYAN(18),32 T.LYDMAN(16),17 L.VISNOVSKY(26)
2010,20628,1,2,699,EV,PIT,17 M.RUPP(4),5 D.ENGELLAND(4),
2010,20628,2,2,912,PP,PIT,58 K.LETANG(7),71 E.MALKIN(20),7 P.MARTIN(13)
2010,20628,3,3,997,PP,BOS,33 Z.CHARA(6),44 D.SEIDENBERG(14),11 G.CAMPBELL(7)
2010,20628,4,3,1009,EV,BOS,63 B.MARCHAND(7),37 P.BERGERON(18),11 G.CAMPBELL(8)
2010,20628,5,3,1150,PP,BOS,28 M.RECCHI(8),73 M.RYDER(13),44 D.SEIDENBERG(15)
2010,20628,6,3,1192,EV-EN,BOS,11 G.CAMPBELL(4),26 B.WHEELER(8),37 P.BERGERON(19)
2010,20629,1,1,1133,EV,STL,42 D.BACKES(12),36 M.D'AGOSTINI(11),20 A.STEEN(15)
2010,20629,2,2,399,EV,PHX,28 L.KORPIKOSKI(10),55 E.JOVANOVSKI(9),33 A.AUCOIN(16)
2010,20629,3,2,555,EV,PHX,22 L.STEMPNIAK(9),unassisted,
2010,20629,4,3,181,EV,STL,36 M.D'AGOSTINI(10),17 V.SOBOTKA(13),
2010,20629,5,3,201,EV,STL,15 B.WINCHESTER(8),18 J.MCCLEMENT(6),22 B.BOYES(14)
2010,20629,6,3,598,EV,PHX,91 K.TURRIS(7),18 S.LEPISTO(3),14 T.PYATT(5)
2010,20629,7,3,1008,EV,PHX,14 T.PYATT(10),91 K.TURRIS(6),28 L.KORPIKOSKI(9)
2010,20630,1,1,358,EV,COL,26 P.STASTNY(16),23 M.HEJDUK(23),12 K.PORTER(5)
2010,20630,2,1,412,EV,DET,39 J.MURSAK(1),20 D.MILLER(6),8 J.ABDELKADER(7)
2010,20630,3,1,512,EV,COL,9 M.DUCHENE(17),14 T.FLEISCHMANN(17),
2010,20630,4,1,748,EV,COL,12 K.PORTER(8),54 D.JONES(11),18 B.YIP(8)
2010,20630,5,1,855,EV,COL,9 M.DUCHENE(18),14 T.FLEISCHMANN(18),54 D.JONES(12)
2010,20630,6,1,1080,EV,DET,28 B.RAFALSKI(3),43 D.HELM(13),
2010,20630,7,2,411,EV,COL,54 D.JONES(14),9 M.DUCHENE(25),
2010,20630,8,2,930,PP,DET,40 H.ZETTERBERG(16),96 T.HOLMSTROM(11),5 N.LIDSTROM(29)
2010,20630,9,3,585,PP,DET,96 T.HOLMSTROM(11),40 H.ZETTERBERG(33),5 N.LIDSTROM(30)
2010,20631,1,1,918,EV,LA,17 W.SIMMONDS(9),7 R.SCUDERI(10),28 J.STOLL(16)
2010,20631,2,2,147,EV,TOR,47 D.BOYCE(2),9 C.ARMSTRONG(5),32 K.VERSTEEG(19)
2010,20631,3,2,181,EV,TOR,81 P.KESSEL(18),46 J.CRABB(5),42 T.BOZAK(10)
2010,20631,4,2,893,EV,LA,26 M.HANDZUS(6),53 A.MARTINEZ(3),94 R.SMYTH(12)
2010,20631,5,3,298,EV,TOR,41 N.KULEMIN(16),84 M.GRABOVSKI(16),16 C.MACARTHUR(22)
2010,20632,1,1,213,EV,BOS,37 P.BERGERON(11),unassisted,
2010,20632,2,1,587,EV,BOS,26 B.WHEELER(10),19 T.SEGUIN(9),46 D.KREJCI(19)
2010,20632,3,2,170,EV,BOS,37 P.BERGERON(12),unassisted,
2010,20632,4,2,847,EV,BOS,63 B.MARCHAND(8),44 D.SEIDENBERG(16),
2010,20632,5,2,926,EV,BOS,19 T.SEGUIN(7),46 D.KREJCI(20),33 Z.CHARA(13)
2010,20632,6,3,304,EV,BOS,37 P.BERGERON(13),63 B.MARCHAND(10),
2010,20633,1,1,300,EV,BUF,28 P.GAUSTAD(4),8 C.MCCORMICK(7),57 T.MYERS(12)
2010,20633,2,1,599,EV,BUF,8 C.MCCORMICK(5),42 N.GERBE(7),
2010,20633,3,1,761,PP,PHI,19 S.HARTNELL(13),44 K.TIMONEN(18),48 D.BRIERE(13)
2010,20633,4,2,1091,EV,PHI,48 D.BRIERE(22),44 K.TIMONEN(19),
2010,20633,5,3,137,EV,PHI,22 V.LEINO(10),48 D.BRIERE(14),19 S.HARTNELL(15)
2010,20633,6,3,696,EV,PHI,18 M.RICHARDS(14),unassisted,
2010,20633,7,3,1085,EV-EN,PHI,19 S.HARTNELL(14),48 D.BRIERE(15),
2010,20634,1,1,298,EV,VAN,14 A.BURROWS(9),22 D.SEDIN(30),33 H.SEDIN(46)
2010,20634,2,2,913,EV,NYI,38 J.HILLEN(1),57 B.COMEAU(15),27 M.JURCINA(4)
2010,20634,3,2,1184,EV,VAN,17 R.KESLER(24),26 M.SAMUELSSON(17),13 R.TORRES(9)
2010,20634,4,3,194,PP,NYI,91 J.TAVARES(15),44 R.SCHREMP(9),47 A.MACDONALD(12)
2010,20634,5,3,864,EV,NYI,57 B.COMEAU(11),42 D.REESE(1),44 R.SCHREMP(10)
2010,20634,6,3,898,EV,VAN,3 K.BIEKSA(6),unassisted,
2010,20634,7,0,0,SO,VAN,17 R.KESLER,&nbsp;,
2010,20635,1,1,255,EV,NYR,17 B.DUBINSKY(17),97 M.GILROY(5),30 H.LUNDQVIST(4)
2010,20635,2,2,1129,EV,MTL,6 J.SPACEK(2),14 T.PLEKANEC(21),68 Y.WEBER(4)
2010,20635,3,3,363,EV,MTL,57 B.POULIOT(9),20 J.WISNIEWSKI(23),
2010,20636,1,1,253,EV,CGY,4 J.BOUWMEESTER(4),12 J.IGINLA(21),13 O.JOKINEN(14)
2010,20636,2,1,706,EV,CAR,15 T.RUUTU(11),59 C.LAROSE(9),53 J.SKINNER(19)
2010,20636,3,1,786,EV,CGY,12 J.IGINLA(18),40 A.TANGUAY(22),13 O.JOKINEN(15)
2010,20636,4,1,989,EV,CAR,36 J.JOKINEN(7),16 B.SUTTER(7),
2010,20636,5,2,136,EV,CAR,26 E.COLE(12),36 J.JOKINEN(21),14 S.SAMSONOV(10)
2010,20636,6,2,337,EV,CAR,12 E.STAAL(21),7 I.WHITE(9),30 C.WARD(1)
2010,20636,7,2,890,EV,CAR,36 J.JOKINEN(8),6 T.GLEASON(9),39 P.DWYER(8)
2010,20636,8,2,1008,EV,CGY,10 N.HAGMAN(9),unassisted,
2010,20636,9,3,91,EV,CGY,20 C.GLENCROSS(10),10 N.HAGMAN(11),28 R.REGEHR(5)
2010,20636,10,3,459,EV,CGY,17 R.BOURQUE(14),8 B.MORRISON(16),15 T.JACKMAN(6)
2010,20636,11,0,0,SO,CAR,53 J.SKINNER,&nbsp;,
2010,20637,1,1,176,EV,CBJ,40 J.BOLL(4),3 M.METHOT(15),
2010,20637,2,1,354,EV,CBJ,97 R.KLESLA(3),51 F.TYUTIN(9),61 R.NASH(15)
2010,20637,3,2,134,SH,PHX,38 V.FIDDLER(5),28 L.KORPIKOSKI(10),
2010,20637,4,2,194,PP,CBJ,20 K.HUSELIUS(9),51 F.TYUTIN(10),
2010,20637,5,2,221,EV,PHX,20 E.BELANGER(5),19 S.DOAN(19),3 K.YANDLE(25)
2010,20637,6,3,36,EV,PHX,17 R.VRBATA(8),13 R.WHITNEY(20),11 M.HANZAL(6)
2010,20637,7,3,644,EV,PHX,53 D.MORRIS(3),8 S.UPSHALL(9),11 M.HANZAL(7)
2010,20638,1,1,592,PP,FLA,13 M.SANTORELLI(12),9 S.WEISS(14),6 D.WIDEMAN(17)
2010,20638,2,1,734,EV,FLA,19 M.REASONER(9),24 B.MCCABE(15),14 R.DVORAK(8)
2010,20638,3,2,408,PP,FLA,10 D.BOOTH(12),9 S.WEISS(15),61 C.STILLMAN(7)
