GameNumber,EventNumber,TeamCode,PlayerNumber,PlayerLName,ShotType,Zone,Length,Season
20088,79,DAL,29,OTT,Backhand,O,21,2010
20088,95,DAL,23,WANDELL,Tip-In,O,11,2010
20088,134,DAL,18,NEAL,Wrist,O,26,2010
20088,180,DAL,23,WANDELL,Wrist,O,30,2010
20088,259,FLA,9,WEISS,Tip-In,O,13,2010
20089,7,NSH,11,LEGWAND,Wrist,O,8,2010
20089,112,PIT,71,MALKIN,Wrist,O,9,2010
20089,134,NSH,4,FRANSON,Slap,O,50,2010
20089,165,PIT,87,CROSBY,Wrist,O,21,2010
20089,216,NSH,27,HORNQVIST,Wrist,O,28,2010
20089,259,PIT,87,CROSBY,Slap,O,24,2010
20089,307,PIT,58,LETANG,Slap,O,39,2010
20090,74,COL,10,CUMISKEY,Slap,O,40,2010
20090,97,SJ,21,NICHOL,Backhand,O,5,2010
20090,109,SJ,8,PAVELSKI,Wrist,O,9,2010
20090,146,SJ,8,PAVELSKI,Wrist,O,7,2010
20090,249,COL,23,HEJDUK,Wrist,O,10,2010
20090,290,SJ,39,COUTURE,Wrist,N,93,2010
20091,19,MIN,21,BRODZIAK,Snap,O,13,2010
20091,33,MIN,21,BRODZIAK,Wrist,O,25,2010
20091,70,EDM,83,HEMSKY,Snap,O,24,2010
20091,82,MIN,48,LATENDRESSE,Wrist,O,15,2010
20091,279,EDM,10,HORCOFF,Backhand,O,22,2010
20091,354,MIN,8,BURNS,Wrist,D,173,2010
20092,26,PHX,22,STEMPNIAK,Slap,O,49,2010
20092,40,PHX,22,STEMPNIAK,Wrist,O,8,2010
20092,131,PHX,26,EBBETT,Wrist,O,25,2010
20092,141,LA,17,SIMMONDS,Backhand,O,16,2010
20092,274,LA,17,SIMMONDS,Wrist,O,10,2010
20092,285,PHX,22,STEMPNIAK,Wrist,N,89,2010
20093,47,CGY,10,HAGMAN,Backhand,O,11,2010
20093,75,CGY,3,WHITE,Slap,O,46,2010
20093,84,CBJ,15,DORSETT,Wrist,O,20,2010
20093,98,CGY,17,BOURQUE,Slap,O,56,2010
20093,118,CGY,17,BOURQUE,Snap,O,18,2010
20093,252,CBJ,35,HEJDA,Slap,O,49,2010
20093,256,CGY,40,TANGUAY,Wrist,O,16,2010
20093,297,CGY,17,BOURQUE,Wrist,O,13,2010
20094,46,OTT,11,ALFREDSSON,Tip-In,O,10,2010
20094,55,BUF,19,CONNOLLY,Snap,O,59,2010
20094,95,OTT,26,SHANNON,Wrist,O,13,2010
20094,106,BUF,19,CONNOLLY,Slap,O,51,2010
20094,136,OTT,11,ALFREDSSON,Slap,O,38,2010
20094,283,OTT,11,ALFREDSSON,Wrist,O,66,2010
20095,25,TB,7,CLARK,Wrist,O,31,2010
20095,98,TB,4,LECAVALIER,Wrist,O,12,2010
20095,105,TB,91,STAMKOS,Slap,O,24,2010
20095,154,ATL,23,SLATER,Wrist,O,14,2010
20095,199,TB,91,STAMKOS,Wrist,O,19,2010
20095,263,ATL,33,BYFUGLIEN,Slap,O,55,2010
20095,288,TB,91,STAMKOS,Wrist,D,124,2010
20096,32,STL,57,PERRON,Snap,O,26,2010
20096,56,CHI,10,SHARP,Slap,O,39,2010
20096,129,STL,57,PERRON,Backhand,O,16,2010
20096,149,CHI,7,SEABROOK,Slap,O,50,2010
20096,235,STL,46,POLAK,Slap,O,31,2010
20096,272,STL,21,BERGLUND,Wrist,O,17,2010
20097,58,VAN,13,TORRES,Wrist,O,9,2010
20097,141,VAN,17,KESLER,Backhand,O,10,2010
20097,272,VAN,27,MALHOTRA,Tip-In,O,9,2010
20097,295,VAN,27,MALHOTRA,Tip-In,O,10,2010
20097,297,MIN,20,MIETTINEN,Wrist,O,37,2010
20097,299,VAN,10,TAMBELLINI,Wrist,O,10,2010
20098,63,NYR,42,ANISIMOV,Wrist,O,10,2010
20098,68,NYR,31,FROLOV,Wrist,O,18,2010
20098,122,BOS,33,CHARA,Slap,O,45,2010
20098,131,NYR,18,STAAL,Backhand,O,15,2010
20098,189,BOS,18,HORTON,Wrist,O,26,2010
20099,55,MTL,46,KOSTITSYN,Wrist,O,25,2010
20099,183,MTL,57,POULIOT,Backhand,O,11,2010
20099,200,MTL,46,KOSTITSYN,Wrist,O,9,2010
20100,28,BUF,21,STAFFORD,Wrist,O,37,2010
20100,61,BUF,57,MYERS,Slap,O,48,2010
20100,98,BUF,63,ENNIS,Tip-In,O,10,2010
20100,121,BUF,36,KALETA,Wrist,O,6,2010
20100,159,BUF,26,VANEK,Wrist,O,14,2010
20100,212,NJ,9,PARISE,Wrist,O,11,2010
20100,217,BUF,26,VANEK,Wrist,O,7,2010
20101,96,PHI,18,RICHARDS,Snap,O,43,2010
20101,105,PHI,22,LEINO,Tip-In,O,7,2010
20101,142,TOR,81,KESSEL,Snap,O,24,2010
20101,180,PHI,11,BETTS,Snap,O,24,2010
20101,192,TOR,16,MACARTHUR,Wrist,O,7,2010
20101,205,PHI,19,HARTNELL,Snap,O,25,2010
20101,231,PHI,48,BRIERE,Slap,O,30,2010
20102,105,ATL,16,LADD,Wrist,O,11,2010
20102,116,WSH,28,SEMIN,Wrist,O,28,2010
20102,136,ATL,9,KANE,Wrist,O,8,2010
20102,257,WSH,28,SEMIN,Wrist,O,14,2010
20102,311,WSH,28,SEMIN,Backhand,O,12,2010
20102,336,ATL,9,KANE,Wrist,O,8,2010
20102,359,WSH,14,FLEISCHMANN,Backhand,O,12,2010
20103,19,FLA,43,WEAVER,Slap,O,43,2010
20103,42,NYI,91,TAVARES,Wrist,O,23,2010
20103,52,FLA,26,BERNIER,Wrist,O,25,2010
20103,132,NYI,91,TAVARES,Tip-In,O,9,2010
20103,167,FLA,10,BOOTH,Tip-In,O,9,2010
20103,180,NYI,91,TAVARES,Wrist,O,15,2010
20103,256,FLA,14,DVORAK,Wrist,O,27,2010
20104,44,DET,40,ZETTERBERG,Slap,O,32,2010
20104,100,ANA,9,RYAN,Wrist,O,17,2010
20104,139,ANA,20,CARTER,Wrist,O,15,2010
20104,143,ANA,26,SYVRET,Wrist,O,33,2010
20104,161,DET,93,FRANZEN,Tip-In,O,5,2010
20104,189,DET,96,HOLMSTROM,Tip-In,O,28,2010
20104,247,ANA,8,SELANNE,Snap,O,22,2010
20104,269,DET,40,ZETTERBERG,Tip-In,O,20,2010
20104,302,DET,13,DATSYUK,Wrist,O,16,2010
20105,275,STL,6,JOHNSON,Snap,O,28,2010
20106,10,NSH,16,OREILLY,Wrist,O,4,2010
20107,33,CHI,10,SHARP,Tip-In,O,11,2010
20107,76,CHI,19,TOEWS,Wrist,O,8,2010
20107,203,CBJ,16,BRASSARD,Snap,O,20,2010
20107,221,CBJ,18,UMBERGER,Tip-In,O,11,2010
20107,248,CBJ,50,VERMETTE,Tip-In,O,11,2010
20108,7,LA,27,PONIKAROVSKY,Backhand,O,15,2010
20108,59,COL,23,HEJDUK,Backhand,O,14,2010
20108,73,LA,11,KOPITAR,Wrist,O,7,2010
20108,91,COL,26,STASTNY,Wrist,O,17,2010
20108,134,LA,15,RICHARDSON,Wrist,O,21,2010
20108,188,LA,23,BROWN,Wrist,O,44,2010
20108,190,COL,26,STASTNY,Wrist,O,35,2010
20108,243,COL,23,HEJDUK,Slap,O,25,2010
20108,249,LA,15,RICHARDSON,Slap,O,38,2010
20108,265,LA,15,RICHARDSON,Wrist,O,50,2010
20109,112,CAR,39,DWYER,Wrist,O,14,2010
20109,139,CAR,36,JOKINEN,Wrist,O,15,2010
20109,187,CAR,14,SAMSONOV,Wrist,O,31,2010
20109,214,PHX,91,TURRIS,Wrist,O,13,2010
20109,274,PHX,91,TURRIS,Wrist,O,13,2010
20109,276,PHX,8,UPSHALL,Wrist,O,13,2010
20109,308,CAR,33,BABCHUK,Wrist,O,12,2010
20110,10,EDM,14,EBERLE,Wrist,O,8,2010
20110,68,SJ,15,HEATLEY,Tip-In,O,20,2010
20110,142,SJ,39,COUTURE,Backhand,D,144,2010
20110,185,SJ,8,PAVELSKI,Backhand,O,12,2010
20110,213,SJ,29,CLOWE,Wrist,O,12,2010
20110,219,SJ,22,BOYLE,Slap,O,62,2010
20110,275,SJ,43,MCCARTHY,Wrist,O,15,2010
20111,44,TB,10,BERGENHEIM,Wrist,O,22,2010
20111,61,NSH,6,WEBER,Wrist,O,40,2010
20111,71,NSH,74,KOSTITSYN,Wrist,O,19,2010
20111,196,NSH,4,FRANSON,Wrist,O,15,2010
20111,260,NSH,33,WILSON,Snap,O,31,2010
20111,265,TB,26,STLOUIS,Wrist,O,12,2010
20111,269,TB,18,HALL,Wrap-around,O,9,2010
20112,129,NYR,33,ROZSIVAL,Slap,O,40,2010
20112,185,NYR,24,CALLAHAN,Tip-In,O,9,2010
20112,314,NJ,17,KOVALCHUK,Wrist,O,7,2010
20112,348,NYR,17,DUBINSKY,Wrist,D,150,2010
20113,19,CGY,17,BOURQUE,Wrist,O,32,2010
20113,36,CGY,12,IGINLA,Snap,O,44,2010
20113,48,CGY,24,CONROY,Snap,O,24,2010
20113,65,CGY,17,BOURQUE,Slap,O,47,2010
20114,57,CBJ,25,WILSON,Wrist,O,13,2010
20114,131,CBJ,16,BRASSARD,Wrist,O,11,2010
20114,238,PHI,22,LEINO,Tip-In,O,10,2010
20115,90,PHX,91,TURRIS,Wrist,O,21,2010
20115,118,MTL,14,PLEKANEC,Wrist,O,30,2010
20115,129,MTL,13,CAMMALLERI,Wrist,O,29,2010
20115,176,PHX,53,MORRIS,Slap,O,55,2010
20115,249,MTL,46,KOSTITSYN,Snap,O,24,2010
20116,32,MIN,11,MADDEN,Wrist,O,9,2010
20116,44,MIN,55,SCHULTZ,Slap,O,63,2010
20116,102,LA,28,STOLL,Wrist,N,76,2010
20116,222,LA,11,KOPITAR,Wrist,O,25,2010
20116,356,LA,11,KOPITAR,Backhand,O,12,2010
20116,358,MIN,9,KOIVU,Backhand,O,9,2010
20116,360,MIN,7,CULLEN,Wrist,O,29,2010
20116,361,LA,28,STOLL,Snap,O,32,2010
20116,365,LA,26,HANDZUS,Wrist,O,13,2010
20117,97,TOR,42,BOZAK,Snap,O,25,2010
20117,185,FLA,6,WIDEMAN,Wrist,O,55,2010
20117,259,TOR,28,ORR,Tip-In,O,12,2010
20117,296,TOR,81,KESSEL,Wrist,O,39,2010
20118,52,BUF,26,VANEK,Deflected,O,60,2010
20118,84,PHI,48,BRIERE,Wrist,O,6,2010
20118,123,PHI,93,ZHERDEV,Snap,O,18,2010
20118,149,PHI,36,POWE,Tip-In,O,7,2010
20118,169,PHI,28,GIROUX,Tip-In,O,8,2010
20118,211,PHI,17,CARTER,Deflected,O,32,2010
20118,243,BUF,57,MYERS,Slap,O,57,2010
20118,273,BUF,4,MONTADOR,Snap,O,26,2010
20118,311,PHI,15,NODL,Snap,O,46,2010
20119,38,OTT,65,KARLSSON,Wrist,O,19,2010
20119,40,OTT,27,KOVALEV,Wrist,O,21,2010
20119,83,OTT,22,KELLY,Backhand,O,7,2010
20119,123,PHX,18,LEPISTO,Slap,O,58,2010
20119,260,PHX,3,YANDLE,Slap,O,17,2010
20119,265,OTT,27,KOVALEV,Wrist,O,5,2010
20119,310,OTT,11,ALFREDSSON,Tip-In,O,4,2010
20120,18,CGY,8,MORRISON,Slap,O,52,2010
20120,36,EDM,26,FOSTER,Slap,O,45,2010
20120,87,CGY,4,BOUWMEESTER,Wrist,O,21,2010
20120,103,CGY,20,GLENCROSS,Wrist,O,21,2010
20120,142,CGY,8,MORRISON,Wrist,O,27,2010
20120,189,EDM,14,EBERLE,Backhand,O,18,2010
20120,227,EDM,91,PAAJARVI,Wrist,O,15,2010
20120,245,EDM,77,GILBERT,Wrist,O,40,2010
20120,321,CGY,40,TANGUAY,Wrist,O,17,2010
20121,85,DAL,21,ERIKSSON,Tip-In,O,22,2010
20121,113,ANA,9,RYAN,Tip-In,O,47,2010
20121,172,ANA,9,RYAN,Snap,O,31,2010
20121,176,ANA,16,PARROS,Wrist,O,17,2010
20121,254,DAL,20,SUTHERBY,Wrist,O,5,2010
20121,273,ANA,8,SELANNE,Snap,O,8,2010
20121,293,ANA,10,PERRY,Wrist,O,3,2010
20122,19,COL,54,JONES,Wrist,O,21,2010
20122,43,VAN,10,TAMBELLINI,Wrist,O,13,2010
20122,124,COL,34,WINNIK,Deflected,O,10,2010
20122,144,VAN,17,KESLER,Wrist,O,12,2010
20122,227,VAN,18,SCHAEFER,Wrist,O,42,2010
20122,297,COL,9,DUCHENE,Wrist,O,26,2010
20122,313,VAN,21,RAYMOND,Wrist,O,17,2010
20123,8,NYR,24,CALLAHAN,Wrist,O,9,2010
20123,59,ATL,10,LITTLE,Backhand,O,9,2010
20123,165,ATL,9,KANE,Wrist,O,17,2010
20123,183,NYR,16,AVERY,Wrap-around,O,5,2010
20123,201,ATL,18,BERGFORS,Wrist,O,18,2010
20123,218,ATL,36,BOULTON,Backhand,O,13,2010
20123,239,ATL,33,BYFUGLIEN,Slap,O,26,2010
20123,257,NYR,12,WHITE,Wrist,O,8,2010
20123,267,NYR,22,BOYLE,Wrist,O,9,2010
20123,304,ATL,16,LADD,Wrist,N,100,2010
20124,59,WSH,26,HENDRICKS,Wrist,O,13,2010
20124,289,WSH,19,BACKSTROM,Snap,O,25,2010
20124,325,WSH,19,BACKSTROM,Wrist,D,127,2010
20125,71,MTL,52,DARCHE,Tip-In,O,9,2010
20125,85,MTL,32,MOEN,Backhand,O,10,2010
20125,88,NYI,20,WISNIEWSKI,Slap,O,56,2010
20125,131,MTL,14,PLEKANEC,Snap,O,29,2010
20125,193,NYI,91,TAVARES,Wrist,O,15,2010
20125,217,MTL,15,HALPERN,Backhand,O,31,2010
20125,249,NYI,93,WEIGHT,Slap,O,56,2010
20125,269,MTL,46,KOSTITSYN,Wrist,O,33,2010
20126,14,TB,42,TYRELL,Wrist,O,12,2010
20126,19,PIT,27,ADAMS,Snap,O,31,2010
20126,24,PIT,24,COOKE,Backhand,O,20,2010
20126,56,PIT,9,DUPUIS,Backhand,O,18,2010
20126,82,TB,16,PURCELL,Wrist,O,29,2010
20126,139,TB,4,LECAVALIER,Slap,O,30,2010
20126,239,TB,26,STLOUIS,Wrist,O,17,2010
20126,293,TB,26,STLOUIS,Wrist,O,25,2010
20127,36,CHI,28,DOWELL,Backhand,O,7,2010
20127,52,LA,14,WILLIAMS,Wrist,O,23,2010
20127,116,CHI,25,STALBERG,Backhand,O,13,2010
20127,288,CHI,10,SHARP,Wrist,O,9,2010
20128,58,SJ,19,THORNTON,Wrist,O,34,2010
20128,69,SJ,12,MARLEAU,Wrap-around,O,6,2010
20128,111,SJ,19,THORNTON,Deflected,O,12,2010
20128,124,NJ,23,CLARKSON,Slap,O,24,2010
20128,205,SJ,19,THORNTON,Slap,O,13,2010
20128,261,SJ,15,HEATLEY,Slap,O,8,2010
20128,290,NJ,6,GREENE,Slap,O,14,2010
20129,110,BOS,37,BERGERON,Slap,O,38,2010
20129,191,BOS,19,SEGUIN,Wrist,O,41,2010
20130,44,PHX,17,VRBATA,Backhand,O,14,2010
20130,54,PHX,3,YANDLE,Wrist,O,18,2010
20130,65,PHX,28,KORPIKOSKI,Wrist,O,54,2010
20130,164,DET,93,FRANZEN,Tip-In,O,17,2010
20130,229,DET,96,HOLMSTROM,Tip-In,O,8,2010
20130,294,PHX,28,KORPIKOSKI,Snap,O,50,2010
20131,24,CBJ,26,PAHLSSON,Wrist,O,20,2010
20131,37,EDM,10,HORCOFF,Wrist,O,11,2010
20131,96,CBJ,25,WILSON,Wrist,O,22,2010
20131,249,EDM,4,HALL,Deflected,O,10,2010
20131,322,CBJ,61,NASH,Snap,O,11,2010
20131,324,CBJ,28,FILATOV,Wrist,O,13,2010
20132,42,FLA,24,MCCABE,Slap,O,46,2010
20132,117,OTT,9,MICHALEK,Snap,O,30,2010
20132,147,OTT,12,FISHER,Wrist,O,11,2010
20132,152,OTT,15,SMITH,Wrist,O,3,2010
20132,190,OTT,27,KOVALEV,Backhand,O,4,2010
20132,204,OTT,11,ALFREDSSON,Snap,O,33,2010
20132,214,FLA,21,HIGGINS,Backhand,O,17,2010
20132,264,FLA,13,SANTORELLI,Wrist,O,5,2010
20133,181,STL,20,STEEN,Wrist,O,9,2010
20133,275,STL,21,BERGLUND,Wrist,O,21,2010
20133,283,STL,36,DAGOSTINI,Tip-In,O,7,2010
20134,31,MIN,12,KOBASEW,Wrist,O,8,2010
20134,186,MIN,9,KOIVU,Snap,O,29,2010
20134,298,WSH,8,OVECHKIN,Wrist,O,43,2010
20135,23,LA,23,BROWN,Wrist,O,12,2010
20135,85,DAL,91,RICHARDS,Wrist,O,42,2010
20135,181,LA,27,PONIKAROVSKY,Wrist,O,14,2010
20135,183,LA,17,SIMMONDS,Wrist,O,5,2010
20135,251,LA,33,MITCHELL,Wrist,O,43,2010
20135,282,DAL,24,SEGAL,Wrist,O,23,2010
20135,330,LA,14,WILLIAMS,Wrist,N,86,2010
20136,42,CGY,10,HAGMAN,Slap,O,15,2010
20136,47,COL,25,STEWART,Deflected,O,6,2010
20136,78,CGY,15,JACKMAN,Wrist,O,9,2010
20136,151,CGY,18,STAJAN,Slap,O,32,2010
20136,175,COL,25,STEWART,Wrist,O,18,2010
20136,179,COL,25,STEWART,Slap,D,178,2010
20136,191,CGY,13,JOKINEN,Snap,O,7,2010
20136,212,COL,18,YIP,Backhand,O,12,2010
20136,227,COL,39,GALIARDI,Wrist,O,17,2010
20136,257,CGY,40,TANGUAY,Backhand,O,8,2010
20136,276,COL,34,WINNIK,Wrist,O,9,2010
20137,24,MTL,14,PLEKANEC,Wrist,O,9,2010
20137,217,NYI,17,MARTIN,Snap,O,7,2010
20137,288,MTL,57,POULIOT,Wrist,O,19,2010
20137,337,MTL,32,MOEN,Wrist,O,26,2010
20138,96,CAR,15,RUUTU,Wrist,O,10,2010
20138,125,CAR,53,SKINNER,Slap,O,12,2010
20138,149,NYR,24,CALLAHAN,Tip-In,O,15,2010
20138,194,NYR,18,STAAL,Wrist,O,13,2010
20138,200,CAR,53,SKINNER,Backhand,O,9,2010
20138,212,NYR,17,DUBINSKY,Snap,O,18,2010
20138,334,CAR,26,COLE,Wrist,O,11,2010
20139,50,PIT,58,LETANG,Wrist,O,8,2010
20139,137,PHI,28,GIROUX,Backhand,O,9,2010
20139,196,PHI,13,CARCILLO,Tip-In,O,9,2010
20139,293,PHI,28,GIROUX,Wrist,O,10,2010
20139,323,PIT,48,KENNEDY,Snap,O,18,2010
20140,30,BUF,19,CONNOLLY,Wrist,O,12,2010
20140,85,BUF,3,LEOPOLD,Snap,O,33,2010
20140,165,ATL,80,ANTROPOV,Snap,O,17,2010
20140,184,ATL,8,BURMISTROV,Snap,O,10,2010
20140,221,ATL,18,BERGFORS,Wrist,O,14,2010
20140,302,BUF,9,ROY,Wrist,O,22,2010
20140,322,ATL,33,BYFUGLIEN,Snap,O,22,2010
20141,10,EDM,4,HALL,Wrist,O,49,2010
20141,49,CHI,19,TOEWS,Wrist,O,26,2010
20141,90,EDM,83,HEMSKY,Slap,O,24,2010
20141,94,EDM,14,EBERLE,Backhand,O,9,2010
20141,97,EDM,89,GAGNER,Wrist,O,23,2010
20141,106,CHI,88,KANE,Wrist,O,14,2010
20141,118,EDM,13,COGLIANO,Tip-In,O,7,2010
20141,153,CHI,28,DOWELL,Backhand,O,9,2010
20141,188,EDM,28,JONES,Wrist,O,14,2010
20141,259,CHI,10,SHARP,Slap,O,51,2010
20141,286,EDM,89,GAGNER,Wrist,O,58,2010
20142,129,ANA,33,BLAKE,Wrist,O,10,2010
20142,143,NJ,15,LANGENBRUNNER,Wrist,O,15,2010
20142,196,NJ,26,ELIAS,Slap,O,48,2010
20143,76,NYR,22,BOYLE,Backhand,O,33,2010
20143,207,NYR,24,CALLAHAN,Penalty Sho,N,10,2010
20144,45,FLA,67,FROLIK,Backhand,O,20,2010
20144,106,MTL,52,DARCHE,Wrist,O,7,2010
20144,147,FLA,10,BOOTH,Penalty Sho,N,15,2010
20144,274,FLA,18,MATTHIAS,Backhand,O,14,2010
20145,40,BOS,46,KREJCI,Slap,O,41,2010
20145,180,BOS,19,SEGUIN,Tip-In,O,9,2010
20145,214,BOS,17,LUCIC,Wrist,O,12,2010
20145,253,BOS,38,CARON,Wrist,O,10,2010
20146,18,PHI,44,TIMONEN,Wrist,O,14,2010
20146,96,PHI,17,CARTER,Wrist,O,37,2010
20146,128,PHI,17,CARTER,Backhand,O,8,2010
20146,134,PHI,20,PRONGER,Slap,O,47,2010
20146,158,NYI,51,NIELSEN,Penalty Sho,N,7,2010
20146,164,PHI,20,PRONGER,Slap,O,49,2010
20146,187,PHI,15,NODL,Wrist,O,12,2010
20147,23,PIT,9,DUPUIS,Backhand,O,10,2010
20147,128,PIT,25,TALBOT,Backhand,O,8,2010
20147,268,PIT,9,DUPUIS,Wrist,O,24,2010
20148,59,DET,13,DATSYUK,Snap,O,22,2010
20148,92,DET,23,STUART,Tip-In,O,10,2010
20148,130,NSH,29,WARD,Snap,O,32,2010
20148,183,DET,13,DATSYUK,Snap,O,12,2010
20148,214,DET,96,HOLMSTROM,Tip-In,O,10,2010
20148,224,DET,17,EAVES,Wrist,O,39,2010
20148,240,NSH,8,KLEIN,Slap,O,50,2010
20149,44,ATL,47,PEVERLEY,Wrist,O,22,2010
20149,56,STL,18,MCCLEMENT,Deflected,O,7,2010
20149,68,ATL,80,ANTROPOV,Wrist,O,11,2010
20149,86,ATL,18,BERGFORS,Wrist,O,28,2010
20149,238,STL,18,MCCLEMENT,Wrist,O,11,2010
20149,247,STL,18,MCCLEMENT,Deflected,O,27,2010
20149,300,STL,74,OSHIE,Wrist,O,13,2010
20149,303,STL,22,BOYES,Wrist,O,19,2010
20150,191,CHI,22,BROUWER,Wrist,O,6,2010
20150,211,CHI,2,KEITH,Wrap-around,O,7,2010
20150,259,MIN,3,ZIDLICKY,Wrist,O,14,2010
20150,284,CHI,28,DOWELL,Wrist,N,103,2010
20151,57,DAL,18,NEAL,Wrist,O,39,2010
20151,237,DAL,10,MORROW,Tip-In,O,48,2010
20151,283,DAL,29,OTT,Wrist,O,9,2010
20151,314,DAL,6,DALEY,Wrist,O,28,2010
20152,24,COL,54,JONES,Wrist,O,24,2010
20152,102,COL,25,STEWART,Wrist,O,15,2010
20152,157,COL,5,LIFFITON,Slap,O,48,2010
20152,161,COL,26,STASTNY,Backhand,O,24,2010
20152,238,COL,55,MCLEOD,Wrist,O,14,2010
20152,255,CBJ,16,BRASSARD,Wrist,O,23,2010
20153,152,TB,21,RITOLA,Wrist,O,8,2010
20153,201,TB,18,HALL,Tip-In,O,11,2010
20153,253,TB,91,STAMKOS,Backhand,O,11,2010
20154,12,CGY,13,JOKINEN,Deflected,O,8,2010
20154,74,CGY,20,GLENCROSS,Slap,O,43,2010
20154,95,WSH,19,BACKSTROM,Wrist,O,20,2010
20154,146,WSH,8,OVECHKIN,Slap,O,35,2010
20154,148,WSH,8,OVECHKIN,Wrist,O,47,2010
20154,184,WSH,52,GREEN,Wrist,O,24,2010
20154,187,WSH,10,BRADLEY,Deflected,O,19,2010
20154,205,WSH,28,SEMIN,Snap,O,15,2010
20154,234,WSH,39,STECKEL,Penalty Sho,N,14,2010
20155,30,LA,14,WILLIAMS,Snap,O,23,2010
20155,168,LA,26,HANDZUS,Wrist,O,10,2010
20155,174,NJ,20,TAORMINA,Wrist,O,59,2010
20155,177,LA,28,STOLL,Backhand,O,29,2010
20156,10,SJ,15,HEATLEY,Backhand,O,12,2010
20156,29,SJ,39,COUTURE,Wrist,O,36,2010
20156,134,SJ,15,HEATLEY,Slap,O,8,2010
20156,191,SJ,7,WALLIN,Deflected,O,8,2010
20156,203,SJ,12,MARLEAU,Snap,O,33,2010
20156,250,ANA,15,GETZLAF,Slap,O,10,2010
20156,281,ANA,10,PERRY,Slap,O,20,2010
20157,94,CHI,82,KOPECKY,Tip-In,O,9,2010
20157,102,NYR,17,DUBINSKY,Backhand,O,12,2010
20157,231,NYR,17,DUBINSKY,Tip-In,O,11,2010
20157,255,CHI,88,KANE,Wrist,O,20,2010
20157,258,NYR,26,CHRISTENSEN,Wrist,O,22,2010
20158,60,PHI,19,HARTNELL,Backhand,O,9,2010
20158,117,CAR,39,DWYER,Wrist,O,23,2010
20158,174,PHI,28,GIROUX,Slap,O,25,2010
20158,262,PHI,19,HARTNELL,Deflected,O,12,2010
20158,336,CAR,77,CORVO,Wrist,O,43,2010
20159,61,VAN,13,TORRES,Wrist,O,15,2010
20159,104,VAN,17,KESLER,Backhand,O,14,2010
20159,237,VAN,33,SEDIN,Penalty Sho,N,15,2010
20160,98,OTT,12,FISHER,Penalty Sho,N,33,2010
20160,158,OTT,55,GONCHAR,Slap,O,54,2010
20160,168,OTT,65,KARLSSON,Slap,O,57,2010
20160,246,TOR,41,KULEMIN,Snap,O,10,2010
20160,315,TOR,16,MACARTHUR,Snap,O,18,2010
20161,65,CBJ,61,NASH,Wrist,O,20,2010
20161,73,CBJ,16,BRASSARD,Wrist,O,13,2010
20161,223,CBJ,25,WILSON,Backhand,O,10,2010
20162,146,MIN,15,BRUNETTE,Wrist,O,12,2010
20163,80,VAN,22,SEDIN,Deflected,O,33,2010
20163,87,VAN,13,TORRES,Wrist,O,13,2010
20163,106,VAN,13,TORRES,Tip-In,O,10,2010
20163,185,EDM,27,PENNER,Wrap-around,O,11,2010
20163,254,EDM,28,JONES,Wrist,O,6,2010
20163,265,EDM,67,BRULE,Slap,O,38,2010
20163,299,VAN,13,TORRES,Backhand,O,50,2010
20164,25,BOS,63,MARCHAND,Wrist,O,25,2010
20164,80,BOS,37,BERGERON,Wrist,O,37,2010
20164,86,BOS,26,WHEELER,Wrist,O,14,2010
20164,119,BOS,73,RYDER,Wrist,O,21,2010
20164,182,BUF,21,STAFFORD,Snap,O,11,2010
20164,281,BUF,44,SEKERA,Backhand,O,11,2010
20164,286,BOS,17,LUCIC,Wrist,O,58,2010
20165,73,TOR,41,KULEMIN,Snap,O,19,2010
20165,138,WSH,52,GREEN,Snap,O,17,2010
20165,167,WSH,25,CHIMERA,Wrist,O,12,2010
20165,169,WSH,14,FLEISCHMANN,Slap,O,53,2010
20165,229,TOR,18,BROWN,Wrist,O,39,2010
20165,237,TOR,32,VERSTEEG,Wrist,O,16,2010
20165,250,TOR,42,BOZAK,Wrist,O,14,2010
20165,280,WSH,28,SEMIN,Snap,O,7,2010
20165,344,WSH,8,OVECHKIN,Wrist,O,18,2010
20165,346,WSH,28,SEMIN,Slap,O,14,2010
20166,58,CAR,77,CORVO,Slap,O,44,2010
20166,89,CAR,18,MATSUMOTO,Tip-In,O,7,2010
20166,107,CAR,12,STAAL,Slap,O,38,2010
20166,162,CAR,16,SUTTER,Wrist,O,6,2010
20166,165,CAR,19,TLUSTY,Wrist,O,12,2010
20166,227,NYI,40,GRABNER,Snap,O,12,2010
20166,259,CAR,53,SKINNER,Wrist,O,8,2010
20166,290,NYI,15,PARENTEAU,Wrist,O,13,2010
20166,308,CAR,18,MATSUMOTO,Slap,O,40,2010
20167,47,FLA,52,GARRISON,Slap,O,57,2010
20167,102,ATL,19,MODIN,Wrist,O,17,2010
20167,146,ATL,19,MODIN,Wrist,O,15,2010
20167,196,FLA,27,REINPRECHT,Tip-In,O,10,2010
20167,237,FLA,5,ALLEN,Slap,O,50,2010
20167,266,ATL,33,BYFUGLIEN,Slap,O,62,2010
20167,270,ATL,18,BERGFORS,Slap,O,47,2010
20168,62,NJ,25,ARNOTT,Tip-In,O,11,2010
20168,110,NJ,19,ZAJAC,Wrist,O,16,2010
20168,192,CHI,51,CAMPBELL,Tip-In,O,11,2010
20168,232,CHI,15,PISANI,Wrist,O,7,2010
20168,294,NJ,22,MILLS,Wrist,O,7,2010
