,Season,GameNumber,EventNumber,Period,AdvantageType,EventTimeFromZero,EventTimeFromTwenty,EventType,EventDetail,VPlayer1,VPosition1,VPlayer2,VPosition2,VPlayer3,VPosition3,VPlayer4,VPosition4,VPlayer5,VPosition5,VPlayer6,VPosition6,HPlayer1,HPosition1,HPlayer2,HPosition2,HPlayer3,HPosition3,HPlayer4,HPosition4,HPlayer5,HPosition5,HPlayer6,HPosition6,TeamCode,PlayerNumber,PlayerName,ShotType,Zone,Length,ShotResult,ShotTeamCode,ShotPlayerNumber,ShotPlayerName,WinTeamCode,VTeamCode,VNumber,VName,HTeamCode,HNumber,HName,HitterTeamCode,HitterPlayerNumber,HitterPlayerName,HitteeTeamCode,HitteePlayerNumber,HitteePlayerName,PenaltyTeamCode,PenaltyPlayerNumber,PenaltyPlayerName,PenaltyType,DrawnByTeamCode,DrawnByPlayerNumber,DrawnByPlayerName,GameDate,GoalNumber,GoalTime,Assist1Player,Assist2Player
349,2010,20002,53.0,1,EV,521,679.0,TAKE,"PIT&nbsp;TAKEAWAY - #10 LETESTU, Off. Zone",11.0,C,36.0,C,45.0,L,5.0,D,6.0,D,35.0,G,10.0,C,48.0,C,24.0,L,7.0,D,58.0,D,29.0,G,PIT,10.0,LETESTU,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,2010,20002,54.0,1,EV,529,671.0,SHOT,"PIT ONGOAL - #24 COOKE, Backhand, Off. Zone, 12 ft.",36.0,C,28.0,R,45.0,L,5.0,D,6.0,D,35.0,G,10.0,C,48.0,C,24.0,L,3.0,D,5.0,D,29.0,G,PIT,24.0,COOKE,Backhand,O,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,2010,20002,55.0,1,EV,534,666.0,HIT,"PIT #24 COOKE HIT PHI #36 POWE, Off. Zone",36.0,C,28.0,R,45.0,L,5.0,D,6.0,D,35.0,G,10.0,C,48.0,C,24.0,L,3.0,D,5.0,D,29.0,G,,,,,O,,,,,,,,,,,,,PIT,24.0,COOKE,PHI,36.0,POWE,,,,,,,,,,,,
353,2010,20002,57.0,1,EV,537,663.0,FAC,PIT won Off. Zone - PHI #28 GIROUX vs PIT #87 CROSBY,36.0,C,28.0,R,45.0,L,5.0,D,6.0,D,35.0,G,19.0,C,71.0,C,87.0,C,3.0,D,5.0,D,29.0,G,,,,,O,,,,,,PIT,PHI,28.0,GIROUX,PIT,87.0,CROSBY,,,,,,,,,,,,,,2010-10-07,,,,
354,2010,20002,58.0,1,EV,541,659.0,SHOT,"PIT ONGOAL - #71 MALKIN, Snap, Off. Zone, 47 ft.",36.0,C,28.0,R,45.0,L,5.0,D,6.0,D,35.0,G,19.0,C,71.0,C,87.0,C,3.0,D,5.0,D,29.0,G,PIT,71.0,MALKIN,Snap,O,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,2010,20002,59.0,1,EV,549,651.0,SHOT,"PIT ONGOAL - #71 MALKIN, Tip-In, Off. Zone, 18 ft.",36.0,C,28.0,R,45.0,L,5.0,D,6.0,D,35.0,G,19.0,C,71.0,C,87.0,C,3.0,D,5.0,D,29.0,G,PIT,71.0,MALKIN,Tip-In,O,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,2010,20002,60.0,1,EV,553,647.0,SHOT,"PIT ONGOAL - #19 COMRIE, Wrist, Off. Zone, 9 ft.",36.0,C,28.0,R,45.0,L,5.0,D,6.0,D,35.0,G,19.0,C,71.0,C,87.0,C,3.0,D,5.0,D,29.0,G,PIT,19.0,COMRIE,Wrist,O,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,2010,20002,62.0,1,EV,561,639.0,FAC,PHI won Def. Zone - PHI #28 GIROUX vs PIT #87 CROSBY,36.0,C,28.0,R,45.0,L,5.0,D,6.0,D,35.0,G,87.0,C,9.0,L,14.0,L,4.0,D,44.0,D,29.0,G,,,,,D,,,,,,PHI,PHI,28.0,GIROUX,PIT,87.0,CROSBY,,,,,,,,,,,,,,2010-10-07,,,,
359,2010,20002,63.0,1,EV,578,622.0,HIT,"PIT #14 KUNITZ HIT PHI #5 COBURN, Off. Zone",28.0,R,93.0,R,21.0,L,5.0,D,44.0,D,35.0,G,87.0,C,9.0,L,14.0,L,4.0,D,44.0,D,29.0,G,,,,,O,,,,,,,,,,,,,PIT,14.0,KUNITZ,PHI,5.0,COBURN,,,,,,,,,,,,
360,2010,20002,64.0,1,EV,605,595.0,SHOT,"PHI ONGOAL - #5 COBURN, Wrist, Off. Zone, 41 ft.",28.0,R,93.0,R,21.0,L,5.0,D,44.0,D,35.0,G,87.0,C,9.0,L,14.0,L,4.0,D,44.0,D,29.0,G,PHI,5.0,COBURN,Wrist,O,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,2010,20002,65.0,1,EV,612,588.0,BLOCK,"PHI #28 GIROUX BLOCKED BY  PIT #4 MICHALEK, Wrist, Def. Zone",28.0,R,93.0,R,21.0,L,5.0,D,44.0,D,35.0,G,87.0,C,9.0,L,14.0,L,4.0,D,44.0,D,29.0,G,PIT,4.0,MICHALEK,Wrist,D,,,PHI,28.0,GIROUX,,,,,,,,,,,,,,,,,,,,,,,,,
362,2010,20002,66.0,1,EV,617,583.0,SHOT,"PIT ONGOAL - #87 CROSBY, Snap, Off. Zone, 27 ft.",28.0,R,93.0,R,21.0,L,5.0,D,44.0,D,35.0,G,87.0,C,9.0,L,14.0,L,7.0,D,58.0,D,29.0,G,PIT,87.0,CROSBY,Snap,O,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,2010,20002,67.0,1,EV,620,580.0,HIT,"PHI #21 VAN RIEMSDYK HIT PIT #14 KUNITZ, Def. Zone",28.0,R,93.0,R,21.0,L,5.0,D,44.0,D,35.0,G,87.0,C,9.0,L,14.0,L,7.0,D,58.0,D,29.0,G,,,,,D,,,,,,,,,,,,,PHI,21.0,VANRIEMSDYK,PIT,14.0,KUNITZ,,,,,,,,,,,,
364,2010,20002,68.0,1,EV,629,571.0,BLOCK,"PIT #87 CROSBY BLOCKED BY  PHI #44 TIMONEN, Wrist, Def. Zone",18.0,C,93.0,R,21.0,L,41.0,D,44.0,D,35.0,G,71.0,C,87.0,C,14.0,L,7.0,D,58.0,D,29.0,G,PHI,44.0,TIMONEN,Wrist,D,,,PIT,87.0,CROSBY,,,,,,,,,,,,,,,,,,,,,,,,,
366,2010,20002,70.0,1,EV,629,571.0,FAC,PIT won Off. Zone - PHI #18 RICHARDS vs PIT #19 COMRIE,17.0,C,18.0,C,13.0,L,25.0,D,41.0,D,35.0,G,19.0,C,26.0,C,71.0,C,4.0,D,44.0,D,29.0,G,,,,,O,,,,,,PIT,PHI,18.0,RICHARDS,PIT,19.0,COMRIE,,,,,,,,,,,,,,2010-10-07,,,,
367,2010,20002,71.0,1,EV,643,557.0,HIT,"PHI #13 CARCILLO HIT PIT #44 ORPIK, Off. Zone",17.0,C,18.0,C,13.0,L,25.0,D,41.0,D,35.0,G,19.0,C,26.0,C,71.0,C,4.0,D,44.0,D,29.0,G,,,,,O,,,,,,,,,,,,,PHI,13.0,CARCILLO,PIT,44.0,ORPIK,,,,,,,,,,,,
368,2010,20002,72.0,1,EV,652,548.0,SHOT,"PIT ONGOAL - #19 COMRIE, Wrist, Off. Zone, 21 ft.",17.0,C,18.0,C,13.0,L,25.0,D,41.0,D,35.0,G,19.0,C,26.0,C,71.0,C,4.0,D,44.0,D,29.0,G,PIT,19.0,COMRIE,Wrist,O,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,2010,20002,74.0,1,EV,653,547.0,FAC,PIT won Off. Zone - PHI #48 BRIERE vs PIT #25 TALBOT,48.0,C,19.0,L,22.0,L,3.0,D,6.0,D,35.0,G,17.0,C,25.0,C,27.0,R,7.0,D,58.0,D,29.0,G,,,,,O,,,,,,PIT,PHI,48.0,BRIERE,PIT,25.0,TALBOT,,,,,,,,,,,,,,2010-10-07,,,,
371,2010,20002,75.0,1,EV,666,534.0,GIVE,"PHI&nbsp;GIVEAWAY - #48 BRIERE, Def. Zone",48.0,C,19.0,L,22.0,L,3.0,D,6.0,D,35.0,G,17.0,C,25.0,C,27.0,R,7.0,D,58.0,D,29.0,G,PHI,48.0,BRIERE,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,2010,20002,76.0,1,EV,676,524.0,GIVE,"PIT&nbsp;GIVEAWAY - #58 LETANG, Off. Zone",48.0,C,19.0,L,22.0,L,3.0,D,6.0,D,35.0,G,17.0,C,25.0,C,27.0,R,7.0,D,58.0,D,29.0,G,PIT,58.0,LETANG,,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,2010,20002,77.0,1,EV,685,515.0,HIT,"PIT #25 TALBOT HIT PHI #19 HARTNELL, Def. Zone",48.0,C,19.0,L,22.0,L,3.0,D,44.0,D,35.0,G,17.0,C,25.0,C,27.0,R,7.0,D,58.0,D,29.0,G,,,,,D,,,,,,,,,,,,,PIT,25.0,TALBOT,PHI,19.0,HARTNELL,,,,,,,,,,,,
374,2010,20002,78.0,1,EV,690,510.0,SHOT,"PIT ONGOAL - #7 MARTIN, Wrist, Off. Zone, 43 ft.",48.0,C,19.0,L,22.0,L,3.0,D,44.0,D,35.0,G,17.0,C,25.0,C,27.0,R,7.0,D,58.0,D,29.0,G,PIT,7.0,MARTIN,Wrist,O,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,2010,20002,79.0,1,EV,695,505.0,HIT,"PHI #19 HARTNELL HIT PIT #17 RUPP, Def. Zone",48.0,C,19.0,L,22.0,L,3.0,D,44.0,D,35.0,G,17.0,C,25.0,C,27.0,R,7.0,D,58.0,D,29.0,G,,,,,D,,,,,,,,,,,,,PHI,19.0,HARTNELL,PIT,17.0,RUPP,,,,,,,,,,,,
376,2010,20002,80.0,1,EV,699,501.0,BLOCK,"PIT #58 LETANG BLOCKED BY  PHI #19 HARTNELL, Wrist, Def. Zone",48.0,C,19.0,L,22.0,L,3.0,D,44.0,D,35.0,G,17.0,C,25.0,C,27.0,R,7.0,D,58.0,D,29.0,G,PHI,19.0,HARTNELL,Wrist,D,,,PIT,58.0,LETANG,,,,,,,,,,,,,,,,,,,,,,,,,
377,2010,20002,81.0,1,EV,712,488.0,HIT,"PIT #27 ADAMS HIT PHI #19 HARTNELL, Off. Zone",48.0,C,19.0,L,22.0,L,3.0,D,44.0,D,35.0,G,17.0,C,25.0,C,27.0,R,7.0,D,58.0,D,29.0,G,,,,,O,,,,,,,,,,,,,PIT,27.0,ADAMS,PHI,19.0,HARTNELL,,,,,,,,,,,,
378,2010,20002,82.0,1,EV,722,478.0,TAKE,"PIT&nbsp;TAKEAWAY - #7 MARTIN, Def. Zone",28.0,R,93.0,R,21.0,L,5.0,D,44.0,D,35.0,G,10.0,C,48.0,C,24.0,L,5.0,D,7.0,D,29.0,G,PIT,7.0,MARTIN,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,2010,20002,83.0,1,EV,729,471.0,HIT,"PHI #28 GIROUX HIT PIT #24 COOKE, Def. Zone",28.0,R,93.0,R,21.0,L,5.0,D,44.0,D,35.0,G,10.0,C,48.0,C,24.0,L,3.0,D,5.0,D,29.0,G,,,,,D,,,,,,,,,,,,,PHI,28.0,GIROUX,PIT,24.0,COOKE,,,,,,,,,,,,
380,2010,20002,84.0,1,EV,729,471.0,PENL,"PIT #24 COOKE&nbsp;Holding(2 min), Off. Zone Drawn By: PHI #28 GIROUX",28.0,R,93.0,R,21.0,L,5.0,D,44.0,D,35.0,G,10.0,C,48.0,C,24.0,L,3.0,D,5.0,D,29.0,G,,,,,O,,,,,,,,,,,,,,,,,,,PIT,24.0,COOKE,Holding,PHI,28.0,GIROUX,,,,,
389,2010,20002,93.0,1,EV,869,331.0,MISS,"PIT #71 MALKIN, Wrist, Wide of Net, Off. Zone, 17 ft.",28.0,R,93.0,R,21.0,L,5.0,D,6.0,D,35.0,G,19.0,C,71.0,C,24.0,L,3.0,D,5.0,D,29.0,G,PIT,71.0,MALKIN,Wrist,O,17.0,Wide of Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,2010,20002,94.0,1,EV,877,323.0,SHOT,"PIT ONGOAL - #19 COMRIE, Wrist, Off. Zone, 9 ft.",28.0,R,93.0,R,21.0,L,5.0,D,6.0,D,35.0,G,19.0,C,71.0,C,24.0,L,3.0,D,5.0,D,29.0,G,PIT,19.0,COMRIE,Wrist,O,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,2010,20002,95.0,1,EV,883,317.0,GIVE,"PHI&nbsp;GIVEAWAY - #93 ZHERDEV, Def. Zone",28.0,R,93.0,R,21.0,L,5.0,D,6.0,D,35.0,G,19.0,C,71.0,C,24.0,L,3.0,D,5.0,D,29.0,G,PHI,93.0,ZHERDEV,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,2010,20002,96.0,1,EV,893,307.0,HIT,"PHI #6 O'DONNELL HIT PIT #71 MALKIN, Def. Zone",28.0,R,93.0,R,21.0,L,5.0,D,6.0,D,35.0,G,19.0,C,71.0,C,24.0,L,3.0,D,5.0,D,29.0,G,,,,,D,,,,,,,,,,,,,PHI,6.0,ODONNELL,PIT,71.0,MALKIN,,,,,,,,,,,,
394,2010,20002,98.0,1,EV,901,299.0,FAC,PHI won Def. Zone - PHI #28 GIROUX vs PIT #87 CROSBY,28.0,R,93.0,R,21.0,L,5.0,D,6.0,D,35.0,G,48.0,C,87.0,C,14.0,L,7.0,D,58.0,D,29.0,G,,,,,D,,,,,,PHI,PHI,28.0,GIROUX,PIT,87.0,CROSBY,,,,,,,,,,,,,,2010-10-07,,,,
395,2010,20002,99.0,1,EV,948,252.0,BLOCK,"PIT #14 KUNITZ BLOCKED BY  PHI #11 BETTS, Wrist, Def. Zone",11.0,C,36.0,C,13.0,L,41.0,D,44.0,D,35.0,G,48.0,C,87.0,C,14.0,L,4.0,D,44.0,D,29.0,G,PHI,11.0,BETTS,Wrist,D,,,PIT,14.0,KUNITZ,,,,,,,,,,,,,,,,,,,,,,,,,
396,2010,20002,100.0,1,EV,951,249.0,HIT,"PHI #11 BETTS HIT PIT #14 KUNITZ, Def. Zone",11.0,C,36.0,C,13.0,L,41.0,D,44.0,D,35.0,G,48.0,C,87.0,C,14.0,L,4.0,D,44.0,D,29.0,G,,,,,D,,,,,,,,,,,,,PHI,11.0,BETTS,PIT,14.0,KUNITZ,,,,,,,,,,,,
397,2010,20002,101.0,1,EV,958,242.0,SHOT,"PIT ONGOAL - #48 KENNEDY, Slap, Off. Zone, 50 ft.",18.0,C,36.0,C,13.0,L,3.0,D,41.0,D,35.0,G,48.0,C,87.0,C,14.0,L,4.0,D,44.0,D,29.0,G,PIT,48.0,KENNEDY,Slap,O,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,2010,20002,102.0,1,EV,993,207.0,HIT,"PIT #9 DUPUIS HIT PHI #3 BARTULIS, Off. Zone",17.0,C,18.0,C,28.0,R,3.0,D,6.0,D,35.0,G,10.0,C,26.0,C,9.0,L,4.0,D,44.0,D,29.0,G,,,,,O,,,,,,,,,,,,,PIT,9.0,DUPUIS,PHI,3.0,BARTULIS,,,,,,,,,,,,
399,2010,20002,103.0,1,EV,1003,197.0,MISS,"PIT #10 LETESTU, Wrist, Wide of Net, Off. Zone, 21 ft.",17.0,C,18.0,C,28.0,R,3.0,D,6.0,D,35.0,G,10.0,C,26.0,C,9.0,L,4.0,D,44.0,D,29.0,G,PIT,10.0,LETESTU,Wrist,O,21.0,Wide of Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,2010,20002,104.0,1,EV,1012,188.0,HIT,"PIT #26 TANGRADI HIT PHI #3 BARTULIS, Off. Zone",17.0,C,18.0,C,28.0,R,3.0,D,6.0,D,35.0,G,10.0,C,26.0,C,9.0,L,4.0,D,44.0,D,29.0,G,,,,,O,,,,,,,,,,,,,PIT,26.0,TANGRADI,PHI,3.0,BARTULIS,,,,,,,,,,,,
401,2010,20002,105.0,1,EV,1020,180.0,BLOCK,"PIT #10 LETESTU BLOCKED BY  PHI #3 BARTULIS, Wrist, Def. Zone",17.0,C,18.0,C,28.0,R,3.0,D,6.0,D,35.0,G,10.0,C,26.0,C,9.0,L,4.0,D,44.0,D,29.0,G,PHI,3.0,BARTULIS,Wrist,D,,,PIT,10.0,LETESTU,,,,,,,,,,,,,,,,,,,,,,,,,
402,2010,20002,106.0,1,EV,1021,179.0,SHOT,"PIT ONGOAL - #10 LETESTU, Backhand, Off. Zone, 22 ft.",17.0,C,18.0,C,28.0,R,3.0,D,6.0,D,35.0,G,10.0,C,26.0,C,9.0,L,4.0,D,44.0,D,29.0,G,PIT,10.0,LETESTU,Backhand,O,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,2010,20002,107.0,1,EV,1028,172.0,PENL,"PHI #6 O'DONNELL&nbsp;Tripping(2 min), Def. Zone Drawn By: PIT #10 LETESTU",17.0,C,18.0,C,28.0,R,3.0,D,6.0,D,35.0,G,10.0,C,26.0,C,9.0,L,4.0,D,44.0,D,29.0,G,,,,,D,,,,,,,,,,,,,,,,,,,PHI,6.0,ODONNELL,Tripping,PIT,10.0,LETESTU,,,,,
417,2010,20002,121.0,1,EV,1160,40.0,HIT,"PHI #18 RICHARDS HIT PIT #44 ORPIK, Off. Zone",18.0,C,19.0,L,5.0,D,6.0,D,44.0,D,35.0,G,10.0,C,27.0,R,9.0,L,4.0,D,44.0,D,29.0,G,,,,,O,,,,,,,,,,,,,PHI,18.0,RICHARDS,PIT,44.0,ORPIK,,,,,,,,,,,,
418,2010,20002,122.0,1,EV,1174,26.0,HIT,"PIT #9 DUPUIS HIT PHI #5 COBURN, Off. Zone",48.0,C,19.0,L,22.0,L,5.0,D,44.0,D,35.0,G,25.0,C,27.0,R,9.0,L,4.0,D,44.0,D,29.0,G,,,,,O,,,,,,,,,,,,,PIT,9.0,DUPUIS,PHI,5.0,COBURN,,,,,,,,,,,,
420,2010,20002,124.0,1,EV,1184,16.0,FAC,PHI won Neu. Zone - PHI #28 GIROUX vs PIT #25 TALBOT,28.0,R,93.0,R,21.0,L,3.0,D,6.0,D,35.0,G,25.0,C,48.0,C,27.0,R,7.0,D,58.0,D,29.0,G,,,,,N,,,,,,PHI,PHI,28.0,GIROUX,PIT,25.0,TALBOT,,,,,,,,,,,,,,2010-10-07,,,,
421,2010,20002,126.0,2,EV,0,1200.0,FAC,PIT won Neu. Zone - PHI #18 RICHARDS vs PIT #87 CROSBY,17.0,C,18.0,C,13.0,L,5.0,D,44.0,D,35.0,G,71.0,C,87.0,C,14.0,L,4.0,D,44.0,D,29.0,G,,,,,N,,,,,,PIT,PHI,18.0,RICHARDS,PIT,87.0,CROSBY,,,,,,,,,,,,,,2010-10-07,,,,
422,2010,20002,128.0,2,EV,25,1175.0,MISS,"PHI #17 CARTER, Tip-In, Wide of Net, Off. Zone, 22 ft.",17.0,C,18.0,C,13.0,L,5.0,D,44.0,D,35.0,G,71.0,C,87.0,C,14.0,L,4.0,D,44.0,D,29.0,G,PHI,17.0,CARTER,Tip-In,O,22.0,Wide of Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,2010,20002,129.0,2,EV,31,1169.0,HIT,"PIT #14 KUNITZ HIT PHI #17 CARTER, Def. Zone",17.0,C,18.0,C,13.0,L,5.0,D,44.0,D,35.0,G,71.0,C,87.0,C,14.0,L,4.0,D,44.0,D,29.0,G,,,,,D,,,,,,,,,,,,,PIT,14.0,KUNITZ,PHI,17.0,CARTER,,,,,,,,,,,,
424,2010,20002,130.0,2,EV,74,1126.0,GIVE,"PIT&nbsp;GIVEAWAY - #10 LETESTU, Def. Zone",48.0,C,19.0,L,22.0,L,25.0,D,41.0,D,35.0,G,10.0,C,48.0,C,24.0,L,7.0,D,58.0,D,29.0,G,PIT,10.0,LETESTU,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,2010,20002,131.0,2,EV,75,1125.0,SHOT,"PHI ONGOAL - #19 HARTNELL, Wrist, Off. Zone, 9 ft.",48.0,C,19.0,L,22.0,L,25.0,D,41.0,D,35.0,G,10.0,C,48.0,C,24.0,L,7.0,D,58.0,D,29.0,G,PHI,19.0,HARTNELL,Wrist,O,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,2010,20002,133.0,2,EV,76,1124.0,FAC,PIT won Def. Zone - PHI #48 BRIERE vs PIT #10 LETESTU,48.0,C,19.0,L,22.0,L,25.0,D,41.0,D,35.0,G,10.0,C,48.0,C,24.0,L,7.0,D,58.0,D,29.0,G,,,,,D,,,,,,PIT,PHI,48.0,BRIERE,PIT,10.0,LETESTU,,,,,,,,,,,,,,2010-10-07,,,,
428,2010,20002,134.0,2,EV,88,1112.0,HIT,"PHI #41 MESZAROS HIT PIT #24 COOKE, Def. Zone",48.0,C,19.0,L,22.0,L,25.0,D,41.0,D,35.0,G,10.0,C,48.0,C,24.0,L,7.0,D,58.0,D,29.0,G,,,,,D,,,,,,,,,,,,,PHI,41.0,MESZAROS,PIT,24.0,COOKE,,,,,,,,,,,,
429,2010,20002,135.0,2,EV,94,1106.0,HIT,"PIT #48 KENNEDY HIT PHI #19 HARTNELL, Off. Zone",48.0,C,19.0,L,22.0,L,25.0,D,41.0,D,35.0,G,10.0,C,48.0,C,24.0,L,7.0,D,58.0,D,29.0,G,,,,,O,,,,,,,,,,,,,PIT,48.0,KENNEDY,PHI,19.0,HARTNELL,,,,,,,,,,,,
430,2010,20002,136.0,2,EV,108,1092.0,HIT,"PIT #24 COOKE HIT PHI #25 CARLE, Off. Zone",48.0,C,19.0,L,22.0,L,25.0,D,41.0,D,35.0,G,10.0,C,48.0,C,24.0,L,3.0,D,58.0,D,29.0,G,,,,,O,,,,,,,,,,,,,PIT,24.0,COOKE,PHI,25.0,CARLE,,,,,,,,,,,,
431,2010,20002,137.0,2,EV,129,1071.0,SHOT,"PIT ONGOAL - #71 MALKIN, Snap, Off. Zone, 30 ft.",48.0,C,93.0,R,21.0,L,3.0,D,6.0,D,35.0,G,19.0,C,26.0,C,71.0,C,3.0,D,5.0,D,29.0,G,PIT,71.0,MALKIN,Snap,O,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,2010,20002,139.0,2,EV,130,1070.0,FAC,PIT won Off. Zone - PHI #28 GIROUX vs PIT #19 COMRIE,28.0,R,93.0,R,21.0,L,3.0,D,6.0,D,35.0,G,19.0,C,26.0,C,71.0,C,3.0,D,5.0,D,29.0,G,,,,,O,,,,,,PIT,PHI,28.0,GIROUX,PIT,19.0,COMRIE,,,,,,,,,,,,,,2010-10-07,,,,
434,2010,20002,140.0,2,EV,134,1066.0,HIT,"PIT #19 COMRIE HIT PHI #3 BARTULIS, Off. Zone",28.0,R,93.0,R,21.0,L,3.0,D,6.0,D,35.0,G,19.0,C,26.0,C,71.0,C,3.0,D,5.0,D,29.0,G,,,,,O,,,,,,,,,,,,,PIT,19.0,COMRIE,PHI,3.0,BARTULIS,,,,,,,,,,,,
436,2010,20002,142.0,2,EV,141,1059.0,FAC,PHI won Def. Zone - PHI #28 GIROUX vs PIT #19 COMRIE,28.0,R,93.0,R,21.0,L,3.0,D,6.0,D,35.0,G,19.0,C,26.0,C,71.0,C,3.0,D,5.0,D,29.0,G,,,,,D,,,,,,PHI,PHI,28.0,GIROUX,PIT,19.0,COMRIE,,,,,,,,,,,,,,2010-10-07,,,,
437,2010,20002,143.0,2,EV,162,1038.0,SHOT,"PHI ONGOAL - #21 VAN RIEMSDYK, Wrist, Off. Zone, 31 ft.",28.0,R,93.0,R,21.0,L,3.0,D,6.0,D,35.0,G,19.0,C,26.0,C,71.0,C,3.0,D,5.0,D,29.0,G,PHI,21.0,VANRIEMSDYK,Wrist,O,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,2010,20002,144.0,2,EV,165,1035.0,PENL,"PIT #5 ENGELLAND&nbsp;Hooking(2 min), Def. Zone Drawn By: PHI #28 GIROUX",28.0,R,93.0,R,21.0,L,3.0,D,6.0,D,35.0,G,19.0,C,26.0,C,71.0,C,3.0,D,5.0,D,29.0,G,,,,,D,,,,,,,,,,,,,,,,,,,PIT,5.0,ENGELLAND,Hooking,PHI,28.0,GIROUX,,,,,
441,2010,20002,147.0,2,EV,171,1029.0,FAC,PIT won Neu. Zone - PHI #11 BETTS vs PIT #87 CROSBY,11.0,C,36.0,C,45.0,L,5.0,D,44.0,D,35.0,G,87.0,C,9.0,L,14.0,L,3.0,D,5.0,D,29.0,G,,,,,N,,,,,,PIT,PHI,11.0,BETTS,PIT,87.0,CROSBY,,,,,,,,,,,,,,2010-10-07,,,,
442,2010,20002,148.0,2,EV,215,985.0,PENL,"PHI #45 SHELLEY&nbsp;Interference on goalkeeper(2 min), Off. Zone Drawn By: PIT #29 FLEURY",11.0,C,36.0,C,45.0,L,5.0,D,44.0,D,35.0,G,87.0,C,9.0,L,14.0,L,3.0,D,5.0,D,29.0,G,,,,,O,,,,,,,,,,,,,,,,,,,PHI,45.0,SHELLEY,Interference on goalkeeper,PIT,29.0,FLEURY,,,,,
448,2010,20002,154.0,2,EV,337,863.0,BLOCK,"PIT #87 CROSBY BLOCKED BY  PHI #6 O'DONNELL, Backhand, Def. Zone",11.0,C,36.0,C,45.0,L,6.0,D,25.0,D,35.0,G,19.0,C,26.0,C,71.0,C,87.0,C,7.0,D,29.0,G,PHI,6.0,ODONNELL,Backhand,D,,,PIT,87.0,CROSBY,,,,,,,,,,,,,,,,,,,,,,,,,
449,2010,20002,155.0,2,EV,341,859.0,HIT,"PIT #87 CROSBY HIT PHI #45 SHELLEY, Off. Zone",11.0,C,36.0,C,45.0,L,6.0,D,25.0,D,35.0,G,19.0,C,26.0,C,71.0,C,87.0,C,7.0,D,29.0,G,,,,,O,,,,,,,,,,,,,PIT,87.0,CROSBY,PHI,45.0,SHELLEY,,,,,,,,,,,,
451,2010,20002,157.0,2,EV,349,851.0,FAC,PIT won Off. Zone - PHI #11 BETTS vs PIT #10 LETESTU,11.0,C,36.0,C,45.0,L,6.0,D,25.0,D,35.0,G,10.0,C,48.0,C,24.0,L,7.0,D,58.0,D,29.0,G,,,,,O,,,,,,PIT,PHI,11.0,BETTS,PIT,10.0,LETESTU,,,,,,,,,,,,,,2010-10-07,,,,
452,2010,20002,158.0,2,EV,358,842.0,MISS,"PIT #10 LETESTU, Wrist, Goalpost, Off. Zone, 18 ft.",11.0,C,36.0,C,45.0,L,6.0,D,25.0,D,35.0,G,10.0,C,48.0,C,24.0,L,7.0,D,58.0,D,29.0,G,PIT,10.0,LETESTU,Wrist,O,18.0,Goalpost,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,2010,20002,159.0,2,EV,359,841.0,HIT,"PIT #24 COOKE HIT PHI #11 BETTS, Off. Zone",11.0,C,36.0,C,45.0,L,6.0,D,25.0,D,35.0,G,10.0,C,48.0,C,24.0,L,7.0,D,58.0,D,29.0,G,,,,,O,,,,,,,,,,,,,PIT,24.0,COOKE,PHI,11.0,BETTS,,,,,,,,,,,,
454,2010,20002,160.0,2,EV,382,818.0,MISS,"PHI #48 BRIERE, Wrist, Over Net, Off. Zone, 22 ft.",48.0,C,19.0,L,22.0,L,5.0,D,41.0,D,35.0,G,10.0,C,48.0,C,24.0,L,7.0,D,58.0,D,29.0,G,PHI,48.0,BRIERE,Wrist,O,22.0,Over Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,
